id,outageYear,outageMonth,outageDay,stopName,Line,lat,lon
2450,2018,2,24,52nd St,MFL,39.96014045,-75.22460232
2450,2018,2,26,52nd St,MFL,39.96014045,-75.22460232
2450,2018,2,28,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,10,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,11,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,12,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,14,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,15,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,16,52nd St,MFL,39.96014045,-75.22460232
2450,2018,3,18,52nd St,MFL,39.96014045,-75.22460232
2450,2018,4,2,52nd St,MFL,39.96014045,-75.22460232
2450,2018,4,6,52nd St,MFL,39.96014045,-75.22460232
2450,2018,4,21,52nd St,MFL,39.96014045,-75.22460232
2450,2018,4,23,52nd St,MFL,39.96014045,-75.22460232
2450,2018,4,28,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,4,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,7,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,11,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,20,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,21,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,23,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,25,52nd St,MFL,39.96014045,-75.22460232
2450,2018,5,26,52nd St,MFL,39.96014045,-75.22460232
2450,2018,6,1,52nd St,MFL,39.96014045,-75.22460232
2450,2018,6,2,52nd St,MFL,39.96014045,-75.22460232
2450,2018,6,7,52nd St,MFL,39.96014045,-75.22460232
2450,2018,7,27,52nd St,MFL,39.96014045,-75.22460232
2450,2018,8,24,52nd St,MFL,39.96014045,-75.22460232
2450,2018,8,27,52nd St,MFL,39.96014045,-75.22460232
2450,2018,8,28,52nd St,MFL,39.96014045,-75.22460232
2450,2018,8,30,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,1,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,4,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,5,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,7,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,10,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,19,52nd St,MFL,39.96014045,-75.22460232
2450,2018,9,25,52nd St,MFL,39.96014045,-75.22460232
2450,2018,10,16,52nd St,MFL,39.96014045,-75.22460232
2450,2018,11,19,52nd St,MFL,39.96014045,-75.22460232
2450,2018,12,1,52nd St,MFL,39.96014045,-75.22460232
2450,2018,12,19,52nd St,MFL,39.96014045,-75.22460232
2450,2018,12,22,52nd St,MFL,39.96014045,-75.22460232
2450,2019,1,10,52nd St,MFL,39.96014045,-75.22460232
2450,2019,1,14,52nd St,MFL,39.96014045,-75.22460232
2450,2019,1,28,52nd St,MFL,39.96014045,-75.22460232
2450,2019,2,8,52nd St,MFL,39.96014045,-75.22460232
2450,2019,2,9,52nd St,MFL,39.96014045,-75.22460232
2450,2019,2,13,52nd St,MFL,39.96014045,-75.22460232
2450,2019,2,18,52nd St,MFL,39.96014045,-75.22460232
2450,2019,3,1,52nd St,MFL,39.96014045,-75.22460232
2450,2019,3,6,52nd St,MFL,39.96014045,-75.22460232
2450,2019,3,16,52nd St,MFL,39.96014045,-75.22460232
2449,2017,3,3,56th St,MFL,39.96112445,-75.23257805
2449,2017,3,16,56th St,MFL,39.96112445,-75.23257805
2449,2017,3,17,56th St,MFL,39.96112445,-75.23257805
2449,2017,3,24,56th St,MFL,39.96112445,-75.23257805
2449,2017,3,30,56th St,MFL,39.96112445,-75.23257805
2449,2017,3,31,56th St,MFL,39.96112445,-75.23257805
2449,2017,4,28,56th St,MFL,39.96112445,-75.23257805
2449,2017,6,10,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,23,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,24,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,25,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,26,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,27,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,28,56th St,MFL,39.96112445,-75.23257805
2449,2017,7,30,56th St,MFL,39.96112445,-75.23257805
2449,2017,8,10,56th St,MFL,39.96112445,-75.23257805
2449,2017,8,18,56th St,MFL,39.96112445,-75.23257805
2449,2017,8,24,56th St,MFL,39.96112445,-75.23257805
2449,2017,8,25,56th St,MFL,39.96112445,-75.23257805
2449,2017,9,9,56th St,MFL,39.96112445,-75.23257805
2449,2017,9,14,56th St,MFL,39.96112445,-75.23257805
2449,2017,9,27,56th St,MFL,39.96112445,-75.23257805
2449,2017,9,30,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,12,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,13,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,16,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,18,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,23,56th St,MFL,39.96112445,-75.23257805
2449,2017,10,24,56th St,MFL,39.96112445,-75.23257805
2449,2017,11,6,56th St,MFL,39.96112445,-75.23257805
2449,2017,11,10,56th St,MFL,39.96112445,-75.23257805
2449,2017,11,11,56th St,MFL,39.96112445,-75.23257805
2449,2017,11,13,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,1,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,2,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,3,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,8,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,15,56th St,MFL,39.96112445,-75.23257805
2449,2017,12,30,56th St,MFL,39.96112445,-75.23257805
2449,2018,1,4,56th St,MFL,39.96112445,-75.23257805
2449,2018,1,12,56th St,MFL,39.96112445,-75.23257805
2449,2018,1,16,56th St,MFL,39.96112445,-75.23257805
2449,2018,1,18,56th St,MFL,39.96112445,-75.23257805
2449,2018,1,26,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,9,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,13,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,17,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,24,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,26,56th St,MFL,39.96112445,-75.23257805
2449,2018,2,28,56th St,MFL,39.96112445,-75.23257805
2449,2018,3,1,56th St,MFL,39.96112445,-75.23257805
2449,2018,3,15,56th St,MFL,39.96112445,-75.23257805
2449,2018,3,16,56th St,MFL,39.96112445,-75.23257805
2449,2018,3,17,56th St,MFL,39.96112445,-75.23257805
2449,2018,3,23,56th St,MFL,39.96112445,-75.23257805
2449,2018,4,9,56th St,MFL,39.96112445,-75.23257805
2449,2018,4,21,56th St,MFL,39.96112445,-75.23257805
2449,2018,4,22,56th St,MFL,39.96112445,-75.23257805
2449,2018,4,23,56th St,MFL,39.96112445,-75.23257805
2449,2018,5,25,56th St,MFL,39.96112445,-75.23257805
2449,2018,6,13,56th St,MFL,39.96112445,-75.23257805
2449,2018,6,14,56th St,MFL,39.96112445,-75.23257805
2449,2018,6,18,56th St,MFL,39.96112445,-75.23257805
2449,2018,7,10,56th St,MFL,39.96112445,-75.23257805
2449,2018,7,14,56th St,MFL,39.96112445,-75.23257805
2449,2018,7,19,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,3,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,8,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,14,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,16,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,20,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,23,56th St,MFL,39.96112445,-75.23257805
2449,2018,8,31,56th St,MFL,39.96112445,-75.23257805
2449,2018,9,8,56th St,MFL,39.96112445,-75.23257805
2449,2018,9,27,56th St,MFL,39.96112445,-75.23257805
2449,2018,10,5,56th St,MFL,39.96112445,-75.23257805
2449,2018,10,23,56th St,MFL,39.96112445,-75.23257805
2449,2018,10,26,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,1,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,5,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,7,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,9,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,14,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,19,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,21,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,22,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,27,56th St,MFL,39.96112445,-75.23257805
2449,2018,11,29,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,5,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,7,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,8,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,14,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,15,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,20,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,21,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,22,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,23,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,27,56th St,MFL,39.96112445,-75.23257805
2449,2018,12,30,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,4,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,7,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,11,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,12,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,13,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,14,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,15,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,17,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,18,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,23,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,24,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,25,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,30,56th St,MFL,39.96112445,-75.23257805
2449,2019,1,31,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,5,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,6,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,7,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,8,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,9,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,10,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,11,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,12,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,13,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,15,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,16,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,17,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,18,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,21,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,23,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,26,56th St,MFL,39.96112445,-75.23257805
2449,2019,2,27,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,1,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,3,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,10,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,13,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,14,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,16,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,19,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,20,56th St,MFL,39.96112445,-75.23257805
2449,2019,3,22,56th St,MFL,39.96112445,-75.23257805
2458,2017,3,16,5th St,MFL,39.9506665,-75.14859028
2458,2017,3,30,5th St,MFL,39.9506665,-75.14859028
2458,2017,9,21,5th St,MFL,39.9506665,-75.14859028
2458,2017,10,10,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,3,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,7,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,17,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,20,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,25,5th St,MFL,39.9506665,-75.14859028
2458,2017,11,28,5th St,MFL,39.9506665,-75.14859028
2458,2017,12,21,5th St,MFL,39.9506665,-75.14859028
2458,2018,1,4,5th St,MFL,39.9506665,-75.14859028
2458,2018,1,6,5th St,MFL,39.9506665,-75.14859028
2458,2018,1,16,5th St,MFL,39.9506665,-75.14859028
2458,2018,1,18,5th St,MFL,39.9506665,-75.14859028
2458,2018,2,2,5th St,MFL,39.9506665,-75.14859028
2458,2018,3,7,5th St,MFL,39.9506665,-75.14859028
2458,2018,3,21,5th St,MFL,39.9506665,-75.14859028
2458,2018,3,22,5th St,MFL,39.9506665,-75.14859028
2458,2018,3,30,5th St,MFL,39.9506665,-75.14859028
2458,2018,5,7,5th St,MFL,39.9506665,-75.14859028
2458,2018,5,8,5th St,MFL,39.9506665,-75.14859028
2458,2018,6,5,5th St,MFL,39.9506665,-75.14859028
2458,2018,7,27,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,4,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,7,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,12,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,13,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,20,5th St,MFL,39.9506665,-75.14859028
2458,2018,8,24,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,1,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,8,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,10,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,15,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,17,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,20,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,23,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,25,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,26,5th St,MFL,39.9506665,-75.14859028
2458,2018,9,27,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,1,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,2,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,12,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,14,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,15,5th St,MFL,39.9506665,-75.14859028
2458,2018,10,17,5th St,MFL,39.9506665,-75.14859028
2458,2018,11,1,5th St,MFL,39.9506665,-75.14859028
2458,2018,11,9,5th St,MFL,39.9506665,-75.14859028
2458,2019,1,21,5th St,MFL,39.9506665,-75.14859028
2458,2019,2,1,5th St,MFL,39.9506665,-75.14859028
2458,2019,2,21,5th St,MFL,39.9506665,-75.14859028
2458,2019,3,30,5th St,MFL,39.9506665,-75.14859028
2448,2017,3,26,60th St,MFL,39.96220797,-75.24059067
2448,2017,4,15,60th St,MFL,39.96220797,-75.24059067
2448,2017,5,6,60th St,MFL,39.96220797,-75.24059067
2448,2017,5,7,60th St,MFL,39.96220797,-75.24059067
2448,2017,5,25,60th St,MFL,39.96220797,-75.24059067
2448,2017,7,14,60th St,MFL,39.96220797,-75.24059067
2448,2017,8,3,60th St,MFL,39.96220797,-75.24059067
2448,2017,8,12,60th St,MFL,39.96220797,-75.24059067
2448,2017,8,25,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,5,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,13,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,23,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,25,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,27,60th St,MFL,39.96220797,-75.24059067
2448,2017,9,30,60th St,MFL,39.96220797,-75.24059067
2448,2017,10,2,60th St,MFL,39.96220797,-75.24059067
2448,2017,10,16,60th St,MFL,39.96220797,-75.24059067
2448,2017,10,17,60th St,MFL,39.96220797,-75.24059067
2448,2017,10,19,60th St,MFL,39.96220797,-75.24059067
2448,2017,12,1,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,4,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,6,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,7,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,8,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,14,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,15,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,16,60th St,MFL,39.96220797,-75.24059067
2448,2018,1,27,60th St,MFL,39.96220797,-75.24059067
2448,2018,2,1,60th St,MFL,39.96220797,-75.24059067
2448,2018,2,15,60th St,MFL,39.96220797,-75.24059067
2448,2018,2,27,60th St,MFL,39.96220797,-75.24059067
2448,2018,3,5,60th St,MFL,39.96220797,-75.24059067
2448,2018,3,13,60th St,MFL,39.96220797,-75.24059067
2448,2018,4,26,60th St,MFL,39.96220797,-75.24059067
2448,2018,6,4,60th St,MFL,39.96220797,-75.24059067
2448,2018,6,22,60th St,MFL,39.96220797,-75.24059067
2448,2018,6,29,60th St,MFL,39.96220797,-75.24059067
2448,2018,6,30,60th St,MFL,39.96220797,-75.24059067
2448,2018,8,24,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,8,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,19,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,21,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,26,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,27,60th St,MFL,39.96220797,-75.24059067
2448,2018,9,28,60th St,MFL,39.96220797,-75.24059067
2448,2018,10,27,60th St,MFL,39.96220797,-75.24059067
2448,2018,11,2,60th St,MFL,39.96220797,-75.24059067
2448,2018,11,5,60th St,MFL,39.96220797,-75.24059067
2448,2018,11,17,60th St,MFL,39.96220797,-75.24059067
2448,2018,11,23,60th St,MFL,39.96220797,-75.24059067
2448,2019,1,25,60th St,MFL,39.96220797,-75.24059067
2448,2019,2,6,60th St,MFL,39.96220797,-75.24059067
2448,2019,3,8,60th St,MFL,39.96220797,-75.24059067
2448,2019,3,10,60th St,MFL,39.96220797,-75.24059067
2448,2019,3,13,60th St,MFL,39.96220797,-75.24059067
2448,2019,3,26,60th St,MFL,39.96220797,-75.24059067
2447,2017,3,3,63rd St,MFL,39.96284655,-75.24640022
2447,2017,6,19,63rd St,MFL,39.96284655,-75.24640022
2447,2017,6,22,63rd St,MFL,39.96284655,-75.24640022
2447,2017,7,2,63rd St,MFL,39.96284655,-75.24640022
2447,2017,7,14,63rd St,MFL,39.96284655,-75.24640022
2447,2017,7,22,63rd St,MFL,39.96284655,-75.24640022
2447,2017,10,16,63rd St,MFL,39.96284655,-75.24640022
2447,2017,10,19,63rd St,MFL,39.96284655,-75.24640022
2447,2018,1,4,63rd St,MFL,39.96284655,-75.24640022
2447,2018,1,13,63rd St,MFL,39.96284655,-75.24640022
2447,2018,1,14,63rd St,MFL,39.96284655,-75.24640022
2447,2018,1,17,63rd St,MFL,39.96284655,-75.24640022
2447,2018,1,31,63rd St,MFL,39.96284655,-75.24640022
2447,2018,2,9,63rd St,MFL,39.96284655,-75.24640022
2447,2018,2,22,63rd St,MFL,39.96284655,-75.24640022
2447,2018,3,3,63rd St,MFL,39.96284655,-75.24640022
2447,2018,3,4,63rd St,MFL,39.96284655,-75.24640022
2447,2018,3,5,63rd St,MFL,39.96284655,-75.24640022
2447,2018,3,6,63rd St,MFL,39.96284655,-75.24640022
2447,2018,3,9,63rd St,MFL,39.96284655,-75.24640022
2447,2018,4,16,63rd St,MFL,39.96284655,-75.24640022
2447,2018,5,25,63rd St,MFL,39.96284655,-75.24640022
2447,2018,7,25,63rd St,MFL,39.96284655,-75.24640022
2447,2018,8,15,63rd St,MFL,39.96284655,-75.24640022
2447,2018,8,30,63rd St,MFL,39.96284655,-75.24640022
2447,2018,9,25,63rd St,MFL,39.96284655,-75.24640022
2447,2018,10,23,63rd St,MFL,39.96284655,-75.24640022
2447,2019,1,17,63rd St,MFL,39.96284655,-75.24640022
2447,2019,1,20,63rd St,MFL,39.96284655,-75.24640022
2447,2019,1,24,63rd St,MFL,39.96284655,-75.24640022
2447,2019,1,25,63rd St,MFL,39.96284655,-75.24640022
2447,2019,2,12,63rd St,MFL,39.96284655,-75.24640022
2447,2019,2,16,63rd St,MFL,39.96284655,-75.24640022
2447,2019,2,17,63rd St,MFL,39.96284655,-75.24640022
2447,2019,2,21,63rd St,MFL,39.96284655,-75.24640022
2447,2019,2,22,63rd St,MFL,39.96284655,-75.24640022
2447,2019,3,4,63rd St,MFL,39.96284655,-75.24640022
2447,2019,3,6,63rd St,MFL,39.96284655,-75.24640022
2457,2017,3,1,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,2,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,3,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,4,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,5,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,6,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,7,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,8,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,9,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,10,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,11,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,12,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,13,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,14,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,15,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,16,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,17,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,18,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,19,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,20,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,21,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,22,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,23,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,24,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,25,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,26,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,27,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,28,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,29,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,30,8th St,MFL,39.95341448,-75.14829876
2457,2017,3,31,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,1,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,2,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,3,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,4,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,5,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,6,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,7,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,8,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,9,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,10,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,11,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,12,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,13,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,14,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,15,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,16,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,17,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,18,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,19,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,20,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,21,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,22,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,23,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,24,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,25,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,26,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,27,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,28,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,29,8th St,MFL,39.95341448,-75.14829876
2457,2017,4,30,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,1,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,2,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,3,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,4,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,5,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,6,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,7,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,8,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,9,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,10,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,11,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,12,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,13,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,14,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,15,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,16,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,17,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,18,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,19,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,20,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,21,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,22,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,23,8th St,MFL,39.95341448,-75.14829876
2457,2017,5,24,8th St,MFL,39.95341448,-75.14829876
2457,2017,7,2,8th St,MFL,39.95341448,-75.14829876
2457,2017,7,14,8th St,MFL,39.95341448,-75.14829876
2457,2017,7,24,8th St,MFL,39.95341448,-75.14829876
2457,2017,7,27,8th St,MFL,39.95341448,-75.14829876
2457,2017,8,8,8th St,MFL,39.95341448,-75.14829876
2457,2017,8,18,8th St,MFL,39.95341448,-75.14829876
2457,2017,8,19,8th St,MFL,39.95341448,-75.14829876
2457,2017,8,22,8th St,MFL,39.95341448,-75.14829876
2457,2017,8,26,8th St,MFL,39.95341448,-75.14829876
2457,2017,10,10,8th St,MFL,39.95341448,-75.14829876
2457,2017,10,27,8th St,MFL,39.95341448,-75.14829876
2457,2017,11,24,8th St,MFL,39.95341448,-75.14829876
2457,2017,12,17,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,4,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,5,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,6,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,7,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,8,8th St,MFL,39.95341448,-75.14829876
2457,2018,1,26,8th St,MFL,39.95341448,-75.14829876
2457,2018,2,3,8th St,MFL,39.95341448,-75.14829876
2457,2018,2,9,8th St,MFL,39.95341448,-75.14829876
2457,2018,2,20,8th St,MFL,39.95341448,-75.14829876
2457,2018,3,7,8th St,MFL,39.95341448,-75.14829876
2457,2018,3,8,8th St,MFL,39.95341448,-75.14829876
